Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
80,10,2528,0,6.272
81,10,2537,0,6.72
82,10,2536,0,6.72
83,10,2536,0,6.72
84,10,2532,0,6.72
85,10,2521,0,6.72
86,10,2533,0,6.72
87,10,2522,0,6.72
88,10,2537,0,6.72
89,10,2533,0,6.72
90,10,2528,0,6.72
91,10,2531,0,6.72
92,10,2537,0,6.72
93,10,2529,0,6.72
94,10,2532,0,6.72
95,10,2525,0,6.72
96,9,2535,0,6.048
97,10,2533,0,6.72
98,10,2521,0,6.72
99,10,2537,0,6.72
100,10,2538,0,6.72
101,10,2535,0,6.72
102,10,2531,0,6.72
103,10,2533,0,6.72
104,10,2524,0,6.72
105,10,2518,0,6.72
106,10,2530,0,6.72
107,10,2530,0,6.72
108,10,2527,0,6.72
109,10,2528,0,6.72
110,10,2541,0,6.72
111,10,2528,0,6.72
112,10,2539,0,6.72
113,9,2523,0,6.048
114,10,2531,0,6.72
115,10,2536,0,6.72
116,10,2535,0,6.72
117,10,2528,0,6.72
118,11,2523,0,6.944
119,10,2532,0,6.72
120,10,2524,0,6.72
121,10,2520,0,6.72
122,10,2522,0,6.72
123,10,2529,0,6.72
124,10,2530,0,6.72
125,10,2531,0,6.72
126,10,2530,0,6.72
127,10,2526,0,6.72
128,10,2538,0,6.72
129,9,2515,0,6.048
130,10,2526,0,6.72
131,10,2541,0,6.72
132,10,2534,0,6.72
133,10,2530,0,6.72
134,10,2527,0,6.72
135,10,2540,0,6.72
136,10,2536,0,6.72
137,10,2533,0,6.72
138,10,2531,0,6.72
139,10,2532,0,6.72
140,10,2525,0,6.72
141,10,2525,0,6.72
142,10,2533,0,6.72
143,10,2533,0,6.72
144,10,2527,0,6.72
145,10,2532,0,6.72
146,9,2533,0,6.048
147,10,2526,0,6.72
148,10,2524,0,6.72
149,10,2519,0,6.72
150,10,2532,0,6.72
151,10,2541,0,6.72
152,10,2531,0,6.72
153,10,2537,0,6.72
154,10,2522,0,6.72
155,10,2529,0,6.72
156,11,2528,0,6.944
157,10,2530,0,6.72
158,10,2523,0,6.72
159,10,2538,0,6.72
160,10,2532,0,6.72
161,9,2523,0,6.048
162,10,2525,0,6.72
163,10,2534,0,6.72
164,10,2527,0,6.72
165,10,2519,0,6.72
166,10,2528,0,6.72
167,10,2530,0,6.72
168,10,2540,0,6.72
169,10,2523,0,6.72
170,10,2529,0,6.72
171,10,2535,0,6.72
172,10,2527,0,6.72
173,10,2528,0,6.72
174,10,2537,0,6.72
175,10,2527,0,6.72
176,10,2543,0,6.72
177,10,2526,0,6.72
178,9,2534,0,6.048
179,10,2533,0,6.72
180,10,2520,0,6.72
181,10,2529,0,6.72
182,10,2541,0,6.72
183,10,2524,0,6.72
184,10,2530,0,6.72
185,10,2525,0,6.72
186,10,2535,0,6.72
187,10,2537,0,6.72
188,10,2528,0,6.72
189,10,2534,0,6.72
190,10,2524,0,6.72
191,10,2543,0,6.72
192,10,2533,0,6.72
193,10,2528,0,6.72
194,10,2529,0,6.272
195,10,2530,0,6.72
196,10,2525,0,6.72
197,10,2538,0,6.72
198,10,2538,0,6.72
199,10,2533,0,6.72
200,10,2523,0,6.72
201,10,2543,0,6.72
202,10,2528,0,6.72
203,10,2529,0,6.72
204,10,2526,0,6.72
205,10,2524,0,6.72
206,10,2536,0,6.72
207,10,2538,0,6.72
208,10,2538,0,6.72
209,9,2522,0,6.048
210,10,2526,0,6.72
211,10,2526,0,6.72
212,10,2530,0,6.72
213,10,2533,0,6.72
214,10,2523,0,6.72
215,10,2530,0,6.72
216,10,2532,0,6.72
217,10,2535,0,6.72
218,10,2529,0,6.72
219,10,2533,0,6.72
220,10,2524,0,6.72
221,10,2535,0,6.72
222,10,2530,0,6.72
223,10,2524,0,6.72
224,10,2532,0,6.72
225,10,2533,0,6.72
226,9,2542,0,6.048
227,10,2533,0,6.72
228,10,2538,0,6.72
229,10,2523,0,6.72
230,10,2538,0,6.72
231,10,2534,0,6.72
232,10,2533,0,6.72
233,11,2532,0,6.944
234,10,2531,0,6.72
235,10,2529,0,6.72
236,10,2537,0,6.72
237,10,2527,0,6.72
238,10,2525,0,6.72
239,10,2533,0,6.72
240,10,2534,0,6.72
241,10,2536,0,6.72
242,9,2532,0,6.048
243,10,2525,0,6.72
244,10,2532,0,6.72
245,10,2529,0,6.72
246,10,2532,0,6.72
247,10,2530,0,6.72
248,10,2528,0,6.72
249,10,2518,0,6.72
250,10,2537,0,6.72
251,10,2527,0,6.72
252,10,2533,0,6.72
253,10,2523,0,6.72
254,10,2528,0,6.72
255,10,2533,0,6.72
256,10,2528,0,6.72
257,10,2529,0,6.72
258,10,2533,0,6.72
259,9,2539,0,6.048
260,10,2531,0,6.72
261,10,2539,0,6.72
262,10,2525,0,6.72
263,10,2528,0,6.72
264,10,2525,0,6.72
265,10,2531,0,6.72
266,10,2533,0,6.72
267,10,2536,0,6.72
268,10,2531,0,6.72
269,10,2529,0,6.72
270,10,2518,0,6.72
271,11,2525,0,6.944
272,10,2517,0,6.72
273,10,2525,0,6.72
274,10,2536,0,6.72
275,10,2523,0,6.72
276,9,2526,0,6.048
277,10,2537,0,6.72
278,10,2534,0,6.72
279,10,2540,0,6.72
280,10,2525,0,6.72
281,10,2535,0,6.72
282,10,2531,0,6.72
283,10,2527,0,6.72
284,10,2530,0,6.72
285,10,2522,0,6.72
286,10,2535,0,6.72
287,10,2533,0,6.72
288,10,2526,0,6.72
289,10,2531,0,6.72
290,10,2524,0,6.72
291,10,2531,0,6.72
292,9,2525,0,6.048
293,10,2527,0,6.72
294,10,2534,0,6.72
295,10,2530,0,6.72
296,10,2527,0,6.72
297,10,2522,0,6.72
298,10,2533,0,6.72
299,10,2532,0,6.72
300,10,2528,0,6.72
301,10,2531,0,6.72
302,10,2539,0,6.72
303,9,2524,0,6.048
304,9,1063,0,5.472
305,0,0,0,0
