Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,438,9,0,4743.896
4,2253,10,0,24888.16
5,2228,10,0,24615.36
6,2255,9,0,24912.16
7,2247,10,0,24821.6
8,2212,10,0,24434.24
9,2227,10,0,24597.92
10,2208,10,0,24391.68
11,2201,10,0,24313.12
12,2186,10,0,24144
13,2189,9,0,24180
14,2185,10,0,24143.328
15,2200,10,0,24301.12
16,2176,10,0,24034.88
17,2105,10,0,23248.16
18,2102,10,0,23212.16
19,2144,10,0,23683.52
20,2157,10,0,23823.2
21,2077,10,0,22933.92
22,2070,10,0,22860.8
23,2109,10,0,23290.72
24,2090,10,0,23084.48
25,2098,10,0,23169.6
26,2096,10,0,23145.6
27,2134,10,0,23568.96
28,2124,10,0,23459.84
29,2168,10,0,23944.32
30,2196,10,0,24258.56
31,2225,9,0,24573.92
32,2183,10,0,24124.768
33,2201,10,0,24313.12
34,2219,10,0,24512.8
35,2171,10,0,23980.32
36,2190,10,0,24186.56
37,2210,10,0,24415.68
38,2188,10,0,24168
39,2206,11,0,24355.904
40,2176,10,0,24034.88
41,2171,10,0,23980.32
42,2175,10,0,24022.88
43,2153,10,0,23780.64
44,2159,10,0,23841.76
45,2178,9,0,24058.88
46,2153,10,0,23791.968
47,2161,10,0,23865.76
48,2153,10,0,23780.64
49,2178,10,0,24058.88
50,2176,10,0,24034.88
51,2151,10,0,23756.64
52,2128,10,0,23502.4
53,2193,10,0,24222.56
54,2166,10,0,23925.76
55,2177,10,0,24046.88
56,2188,10,0,24168
57,2141,10,0,23642.08
58,2148,10,0,23726.08
59,2145,10,0,23690.08
60,2133,10,0,23556.96
61,2098,10,50,23175.04
62,2124,10,0,23459.84
63,2136,9,0,23598.848
64,2153,10,0,23780.64
65,2144,10,0,23678.08
66,2093,10,0,23115.04
67,2118,10,0,23393.28
68,2138,10,0,23611.52
69,2161,10,0,23871.2
70,2127,10,0,23490.4
71,2120,10,0,23411.84
72,2119,10,0,23405.28
73,2127,10,0,23490.4
74,2111,11,0,23302.944
75,2131,10,0,23532.96
76,2136,10,0,23592.96
77,2146,10,0,23702.08
78,2129,10,0,23514.4
79,2098,9,0,23180.928
80,2134,10,0,23568.96
81,2139,10,0,23623.52
82,2150,10,0,23744.64
83,2162,10,0,23883.2
84,2155,10,0,23799.2
85,2143,10,0,23671.52
86,2178,10,0,24053.44
87,2098,10,0,23169.6
88,2166,10,0,23925.76
89,2112,9,0,23326.72
90,2151,11,0,23756.64
91,2050,9,125,22631.68
92,2112,10,0,23326.72
93,2143,9,0,23666.08
94,2130,10,0,23537.728
95,2131,10,0,23532.96
96,2087,10,0,23048.48
97,2097,10,0,23157.6
98,2092,8,0,23103.04
99,2058,11,0,22727.68
100,2105,10,0,23248.16
101,2080,10,0,22969.92
102,2094,10,0,23121.6
103,2116,10,0,23369.28
104,2069,8,0,22848.8
105,2109,11,0,23290.72
106,2101,10,0,23216.928
107,2070,11,0,22843.584
108,2107,10,0,23272.16
109,2070,10,0,22860.8
110,2109,10,0,23290.72
111,2129,10,0,23514.4
112,2104,10,0,23236.16
113,2089,10,0,23067.04
114,2077,10,0,22939.36
115,2115,10,0,23357.28
116,2085,10,0,23024.48
117,2106,10,0,23260.16
118,2109,9,0,23290.72
119,2098,9,0,23180.928
120,2128,10,0,23502.4
121,1858,9,218,20513.088
122,2128,10,0,23502.4
123,2083,10,0,23005.92
124,2112,10,0,23321.28
125,2090,10,0,23084.48
126,2097,10,0,23157.6
127,2096,10,0,23145.6
128,2136,10,0,23592.96
129,2110,9,0,23302.72
130,2086,11,0,23036.48
131,2114,10,0,23345.28
132,2143,10,0,23671.52
133,2160,10,0,23853.76
134,2099,10,0,23181.6
135,2107,9,0,23283.488
136,2130,10,0,23520.96
137,2135,10,0,23580.96
138,2127,9,0,23490.4
139,2122,11,0,23424.064
140,2129,10,0,23514.4
141,2083,10,0,23005.92
142,2126,9,0,23478.4
143,2122,10,0,23435.84
144,2125,10,0,23471.84
145,2114,10,0,23345.28
146,2122,10,0,23435.84
147,2111,10,0,23314.72
148,2096,9,0,23145.6
149,2131,8,0,23544.288
150,2150,10,0,23750.08
151,2131,10,0,23532.96
152,2123,10,0,23447.84
153,2169,10,0,23956.32
154,2102,10,0,23217.6
155,2125,10,0,23466.4
156,2151,10,0,23756.64
157,2098,10,0,23169.6
158,2105,10,0,23248.16
159,2111,10,0,23314.72
160,2117,10,0,23381.28
161,2098,10,0,23169.6
162,2102,10,0,23212.16
163,2057,10,0,22715.68
164,2121,9,0,23423.84
165,2134,10,0,23568.96
166,2101,10,0,23205.6
167,2112,10,0,23321.28
168,2057,10,0,22727.008
169,2106,10,0,23260.16
170,2118,10,0,23387.84
171,2110,10,0,23302.72
172,2090,11,0,23072.704
173,2072,10,0,22879.36
174,2116,10,0,23369.28
175,2100,10,0,23193.6
176,2024,10,0,22346.88
177,2118,10,0,23393.28
178,2069,10,0,22848.8
179,2100,10,0,23188.16
180,2094,10,0,23127.04
181,2120,10,0,23411.84
182,2079,10,0,22957.92
183,2129,9,0,23525.728
184,2104,10,0,23236.16
185,2083,10,0,23005.92
186,2102,10,0,23212.16
187,2115,10,0,23357.28
188,2104,10,0,23236.16
189,2101,10,0,23205.6
190,2109,10,0,23290.72
191,2098,9,0,23169.6
192,2096,10,0,23145.6
193,2135,10,0,23580.96
194,2111,10,0,23314.72
195,2104,9,0,23236.16
196,2129,11,0,23514.4
197,2146,9,0,23707.968
198,2128,10,0,23502.4
199,2053,10,0,22673.12
200,2118,10,0,23393.28
201,2122,10,0,23435.84
202,2065,10,0,22800.8
203,2094,10,0,23127.04
204,2135,11,0,23569.184
205,2076,10,0,22921.92
206,2116,10,0,23369.28
207,2095,10,0,23139.04
208,2116,10,0,23369.28
209,2123,10,0,23447.84
210,2175,10,0,24022.88
211,2118,10,0,23393.28
212,2143,10,0,23666.08
213,2127,10,0,23490.4
214,2140,9,0,23646.848
215,2161,10,0,23871.2
216,2130,10,0,23520.96
217,2150,10,0,23750.08
218,2133,10,0,23556.96
219,2170,10,0,23968.32
220,2137,10,0,23599.52
221,2179,9,0,24070.88
222,2161,10,0,23865.76
223,2152,10,0,23768.64
224,2121,10,0,23423.84
225,2171,10,0,23980.32
226,2154,10,0,23792.64
227,2193,10,0,24222.56
228,2182,9,0,24112.768
229,2175,10,0,24022.88
230,2146,10,0,23702.08
231,2171,10,0,23980.32
232,2156,10,0,23811.2
233,2204,10,0,24349.12
234,2187,10,0,24156
235,2159,10,0,23847.2
236,2201,11,0,24301.344
237,2192,10,0,24210.56
238,2183,10,0,24113.44
239,2185,10,0,24132
240,2179,10,0,24070.88
241,2212,10,0,24434.24
242,2168,10,0,23944.32
243,2155,10,0,23804.64
244,2179,10,0,24065.44
245,2206,9,0,24379.008
246,2162,10,0,23877.76
247,2185,10,0,24137.44
248,2188,10,0,24168
249,2193,10,0,24222.56
250,2162,10,0,23877.76
251,2194,10,0,24234.56
252,2194,10,0,24234.56
253,2192,10,0,24216
254,2184,10,0,24120
255,2206,10,0,24367.68
256,2206,10,0,24367.68
257,2183,10,0,24113.44
258,2195,10,0,24246.56
259,2184,10,0,24125.44
260,2226,10,0,24585.92
261,2200,9,0,24301.12
262,2219,10,0,24524.128
263,2188,10,0,24168
264,2201,10,0,24313.12
265,2217,10,0,24488.8
266,2169,10,0,23956.32
267,2207,10,0,24379.68
268,2200,10,0,24301.12
269,2208,11,0,24379.904
270,2199,10,0,24289.12
271,2204,10,0,24343.68
272,2208,10,0,24391.68
273,2196,10,0,24258.56
274,2203,10,0,24331.68
275,2185,10,0,24137.44
276,2214,10,0,24452.8
277,2173,10,0,24004.32
278,2182,9,0,24101.44
279,2196,10,0,24264.448
280,2173,10,0,24004.32
281,2192,10,0,24210.56
282,2185,10,0,24137.44
283,2163,10,0,23889.76
284,2183,10,0,24113.44
285,2206,10,0,24367.68
286,2201,10,0,24307.68
287,2153,10,0,23780.64
288,2186,10,0,24149.44
289,2198,10,0,24277.12
290,2157,10,0,23823.2
291,2181,10,0,24089.44
292,2159,10,0,23847.2
293,2150,10,0,23744.64
294,2201,10,0,24313.12
295,2178,9,0,24058.88
296,2176,10,0,24034.88
297,2188,10,0,24179.328
298,2190,10,0,24186.56
299,2199,10,0,24294.56
300,2174,10,0,24010.88
301,2190,11,0,24180.224
302,2188,10,0,24168
303,1584,15,0,17401.08
304,-1,-1,-1,-1
