Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
191,2367,10,0,26152.352
192,2350,10,0,25965.12
193,2342,10,0,25880
194,2372,10,0,26207.36
195,2365,10,0,26134.24
196,2352,10,0,25983.68
197,2353,10,0,26001.12
198,2360,10,0,26074.24
199,2365,10,0,26134.24
200,2369,10,0,26171.36
201,2352,10,0,25989.12
202,2366,10,0,26140.8
203,2372,10,0,26212.8
204,2357,10,0,26043.68
205,2363,10,0,26104.8
206,2366,10,0,26146.24
207,2367,10,0,26152.8
208,2349,9,0,25964.448
209,2364,10,0,26122.24
210,2349,10,0,25953.12
211,2355,10,0,26019.68
212,2356,10,0,26031.68
213,2363,10,0,26110.24
214,2358,10,0,26050.24
215,2360,10,0,26079.68
216,2357,10,0,26043.68
217,2360,10,0,26074.24
218,2363,10,0,26110.24
219,2373,10,0,26219.36
220,2355,10,0,26019.68
221,2358,10,0,26055.68
222,2349,10,0,25953.12
223,2373,10,0,26219.36
224,2356,10,0,26031.68
225,2347,9,0,25940.448
226,2347,10,0,25934.56
227,2358,10,0,26055.68
228,2352,10,0,25983.68
229,2349,10,0,25953.12
230,2359,10,0,26067.68
231,2358,10,0,26055.68
232,2348,10,0,25941.12
233,2351,10,0,25977.12
234,2357,10,0,26043.68
235,2347,10,0,25929.12
236,2339,10,0,25844
237,2354,10,0,26007.68
238,2352,11,0,25977.344
239,2366,10,0,26140.8
240,2361,9,0,26097.568
241,2367,10,0,26158.24
242,2355,10,0,26019.68
243,2337,10,0,25820
244,2366,10,0,26140.8
245,2368,10,0,26164.8
246,2362,10,0,26098.24
247,2361,10,0,26086.24
248,2361,10,0,26091.68
249,2362,10,0,26098.24
250,2356,10,0,26031.68
251,2352,10,0,25983.68
252,2366,10,0,26146.24
253,2352,10,0,25983.68
254,2352,10,0,25989.12
255,2349,10,0,25953.12
256,2367,10,0,26152.8
257,2362,9,0,26098.24
258,2343,10,0,25897.888
259,2358,10,0,26055.68
260,2365,10,0,26128.8
261,2358,10,0,26055.68
262,2355,10,0,26019.68
263,2356,11,0,26019.904
264,2359,10,0,26067.68
265,2355,10,0,26019.68
266,2369,10,0,26176.8
267,2361,10,0,26086.24
268,2348,10,0,25941.12
269,2363,10,0,26110.24
270,2360,10,0,26079.68
271,2365,10,0,26128.8
272,2350,10,0,25965.12
273,2361,10,0,26086.24
274,2362,9,0,26109.568
275,2352,10,0,25989.12
276,2347,10,0,25929.12
277,2358,10,0,26055.68
278,2354,10,0,26007.68
279,2353,10,0,26001.12
280,2369,10,0,26176.8
281,2342,10,0,25874.56
282,2364,10,0,26122.24
283,2356,10,0,26031.68
284,2361,10,0,26086.24
285,2363,10,0,26110.24
286,2352,10,0,25983.68
287,2349,11,0,25946.784
288,2355,10,0,26019.68
289,2357,9,0,26049.568
290,2346,10,0,25922.56
291,2364,10,0,26122.24
292,2354,10,0,26007.68
293,2366,10,0,26140.8
294,2347,10,0,25934.56
295,2352,10,0,25989.12
296,2358,10,0,26050.24
297,2360,10,0,26079.68
298,2364,10,0,26116.8
299,2362,10,0,26098.24
300,2357,10,0,26043.68
301,2353,10,0,26001.12
302,2347,10,0,25929.12
303,1512,10,0,16687.856
304,0,0,0,0
