Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
205,10,1893,0,6.72
206,10,1867,0,6.72
207,10,1926,0,6.72
208,10,1862,0,6.72
209,10,1877,0,6.72
210,10,1927,0,6.72
211,9,1890,0,6.048
212,10,1873,0,6.72
213,10,1883,0,6.72
214,10,1897,0,6.72
215,10,1908,0,6.72
216,10,1930,0,6.72
217,10,1918,0,6.72
218,10,1897,0,6.72
219,10,1889,0,6.72
220,10,1897,0,6.72
221,10,1938,0,6.72
222,10,1914,0,6.72
223,10,1955,0,6.72
224,10,1885,0,6.72
225,10,1873,0,6.72
226,10,1936,0,6.72
227,10,1928,0,6.72
228,9,1947,0,6.048
229,10,1935,0,6.72
230,10,1971,0,6.72
231,10,1919,0,6.72
232,10,1919,0,6.72
233,11,1922,0,6.944
234,10,1899,0,6.72
235,10,1936,0,6.72
236,10,1942,0,6.72
237,10,1908,0,6.72
238,10,1906,0,6.72
239,10,1958,0,6.72
240,10,1957,0,6.72
241,10,1908,0,6.72
242,10,1961,0,6.72
243,10,1950,0,6.72
244,10,1949,0,6.72
245,9,1909,0,6.048
246,10,1943,0,6.72
247,10,1955,0,6.72
248,10,1921,0,6.72
249,10,1957,0,6.72
250,10,1905,0,6.72
251,10,1939,0,6.72
252,10,1901,0,6.72
253,10,1911,0,6.72
254,10,1931,0,6.72
255,10,1913,0,6.72
256,10,1936,0,6.72
257,10,1929,0,6.72
258,10,1959,0,6.72
259,10,1966,0,6.72
260,10,1902,0,6.72
261,10,1906,0,6.72
262,9,1937,0,6.048
263,10,1936,0,6.72
264,10,1869,0,6.72
265,10,1975,0,6.72
266,10,1929,0,6.72
267,10,1919,0,6.72
268,11,1948,0,6.944
269,10,1918,0,6.72
270,10,1969,0,6.72
271,10,1965,0,6.72
272,10,1959,0,6.72
273,10,1948,0,6.72
274,10,1936,0,6.72
275,10,1963,0,6.72
276,10,1945,0,6.72
277,10,1936,0,6.72
278,10,1978,0,6.72
279,10,1970,0,6.72
280,9,1986,0,6.048
281,10,1984,0,6.72
282,10,1942,0,6.72
283,10,1915,0,6.72
284,10,1947,0,6.72
285,10,1998,0,6.72
286,10,1919,0,6.72
287,10,1924,0,6.72
288,10,1932,0,6.72
289,10,1949,0,6.72
290,10,1970,0,6.72
291,10,1916,0,6.72
292,10,1985,0,6.72
293,10,1971,0,6.72
294,10,1937,0,6.72
295,10,1972,0,6.72
296,9,1964,0,6.048
297,10,1953,0,6.72
298,10,1967,0,6.72
299,10,1970,0,6.72
300,10,1954,0,6.72
301,10,1933,0,6.72
302,10,1916,0,6.72
303,11,1967,0,6.944
304,10,453,0,6.64
305,0,0,0,0
