Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
205,10,1964,0,6.72
206,10,1974,0,6.72
207,11,1958,0,6.944
208,10,1971,0,6.72
209,10,1961,0,6.72
210,9,1967,0,6.048
211,10,1970,0,6.72
212,10,1976,0,6.72
213,10,1977,0,6.72
214,10,1982,0,6.72
215,10,1959,0,6.72
216,10,1972,0,6.72
217,10,1965,0,6.72
218,10,1968,0,6.72
219,10,1976,0,6.72
220,10,1958,0,6.72
221,10,1979,0,6.72
222,10,1960,0,6.72
223,10,1973,0,6.72
224,10,1961,0,6.72
225,10,1956,0,6.72
226,9,1969,0,6.048
227,10,1966,0,6.72
228,10,1961,0,6.72
229,10,1966,0,6.72
230,10,1965,0,6.72
231,10,1957,0,6.72
232,10,1957,0,6.72
233,11,1968,0,6.944
234,10,1958,0,6.72
235,10,1950,0,6.72
236,10,1970,0,6.72
237,10,1968,0,6.72
238,10,1965,0,6.72
239,10,1958,0,6.72
240,10,1967,0,6.72
241,10,1971,0,6.72
242,9,1963,0,6.048
243,10,1961,0,6.72
244,10,1962,0,6.72
245,10,1966,0,6.72
246,10,1970,0,6.72
247,10,1973,0,6.72
248,10,1962,0,6.72
249,10,1958,0,6.72
250,10,1959,0,6.72
251,10,1950,0,6.72
252,10,1954,0,6.72
253,10,1964,0,6.72
254,10,1969,0,6.72
255,10,1964,0,6.72
256,10,1952,0,6.72
257,10,1960,0,6.72
258,9,1958,0,6.048
259,11,1960,0,6.944
260,10,1959,0,6.72
261,10,1955,0,6.72
262,10,1968,0,6.72
263,10,1965,0,6.72
264,10,1963,0,6.72
265,10,1950,0,6.72
266,10,1964,0,6.72
267,10,1971,0,6.72
268,10,1957,0,6.72
269,10,1972,0,6.72
270,10,1969,0,6.72
271,10,1966,0,6.72
272,10,1965,0,6.72
273,10,1960,0,6.72
274,9,1954,0,6.048
275,10,1966,0,6.72
276,10,1955,0,6.72
277,10,1964,0,6.72
278,10,1962,0,6.72
279,10,1959,0,6.72
280,10,1966,0,6.72
281,10,1957,0,6.72
282,10,1969,0,6.72
283,10,1957,0,6.72
284,10,1956,0,6.72
285,11,1964,0,6.944
286,10,1967,0,6.72
287,10,1972,0,6.72
288,10,1952,0,6.72
289,10,1961,0,6.72
290,10,1955,0,6.72
291,9,1965,0,6.048
292,10,1962,0,6.72
293,10,1968,0,6.72
294,10,1952,0,6.72
295,10,1965,0,6.72
296,10,1969,0,6.72
297,10,1968,0,6.72
298,10,1963,0,6.72
299,10,1956,0,6.72
300,10,1966,0,6.72
301,10,1967,0,6.72
302,10,1959,0,6.72
303,10,1960,0,6.72
304,5,1961,0,3.36
305,8,381,0,5.04
