Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
190,2225,10,0,24579.36
191,2246,10,0,24809.6
192,2259,10,0,24954.72
193,2222,10,0,24543.36
194,2244,10,0,24791.04
195,2230,10,0,24633.92
196,2255,10,0,24912.16
197,2243,10,0,24779.04
198,2242,9,0,24778.368
199,2233,10,0,24664.48
200,2241,10,0,24755.04
201,2272,10,0,25099.84
202,2222,11,0,24537.024
203,2233,10,0,24664.48
204,2233,10,0,24669.92
205,2249,10,0,24845.6
206,2230,10,0,24633.92
207,2240,10,0,24743.04
208,2230,10,0,24633.92
209,2247,10,0,24821.6
210,2230,10,0,24633.92
211,2229,10,0,24621.92
212,2247,10,0,24821.6
213,2223,10,0,24560.8
214,2244,9,0,24796.928
215,2241,10,0,24755.04
216,2258,10,0,24948.16
217,2242,10,0,24767.04
218,2206,10,0,24367.68
219,2239,10,0,24731.04
220,2212,10,0,24434.24
221,2259,10,0,24954.72
222,2251,10,0,24869.6
223,2231,10,0,24645.92
224,2252,10,0,24876.16
225,2240,10,0,24743.04
226,2215,10,0,24470.24
227,2218,10,0,24500.8
228,2252,10,0,24876.16
229,2275,10,0,25135.84
230,2263,10,0,24997.28
231,2233,9,0,24675.808
232,2255,10,0,24912.16
233,2232,10,0,24657.92
234,2248,10,0,24833.6
235,2265,10,0,25021.28
236,2269,10,0,25069.28
237,2259,10,0,24954.72
238,2247,10,0,24821.6
239,2247,10,0,24821.6
240,2232,10,0,24657.92
241,2253,11,0,24876.384
242,2235,10,0,24688.48
243,2226,10,0,24591.36
244,2249,10,0,24845.6
245,2250,10,0,24852.16
246,2220,9,0,24536.128
247,2242,10,0,24767.04
248,2258,10,0,24942.72
249,2221,10,0,24536.8
250,2259,10,0,24954.72
251,2222,10,0,24543.36
252,2225,10,0,24579.36
253,2253,10,0,24888.16
254,2234,10,0,24681.92
255,2245,10,0,24797.6
256,2249,10,0,24845.6
257,2232,10,0,24657.92
258,2216,10,0,24476.8
259,2242,10,0,24767.04
260,2240,10,0,24743.04
261,2252,10,0,24881.6
262,2239,10,0,24731.04
263,2210,9,0,24421.568
264,2230,10,0,24633.92
265,2226,10,0,24591.36
266,2218,10,0,24500.8
267,2236,10,0,24700.48
268,2255,10,0,24912.16
269,2228,10,0,24609.92
270,2233,10,0,24669.92
271,2244,10,0,24785.6
272,2231,10,0,24645.92
273,2255,10,0,24912.16
274,2206,10,0,24367.68
275,2240,10,0,24743.04
276,2264,10,0,25014.72
277,2208,10,0,24386.24
278,2236,10,0,24700.48
279,2248,9,0,24844.928
280,2224,11,0,24555.584
281,2245,10,0,24803.04
282,2242,10,0,24767.04
283,2239,10,0,24731.04
284,2237,10,0,24712.48
285,2243,10,0,24779.04
286,2238,10,0,24724.48
287,2244,10,0,24785.6
288,2239,10,0,24736.48
289,2237,10,0,24712.48
290,2224,10,0,24567.36
291,2255,10,0,24906.72
292,2223,10,0,24560.8
293,2226,10,0,24585.92
294,2252,10,0,24881.6
295,2238,9,0,24730.368
296,2214,10,0,24458.24
297,2239,10,0,24731.04
298,2245,10,0,24803.04
299,2212,10,0,24434.24
300,2237,10,0,24712.48
301,2227,10,0,24597.92
302,2242,10,0,24767.04
303,2200,8,0,24323.776
304,453,8,0,4948.624
