Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
190,2533,10,0,27992.48
191,2528,10,0,27937.92
192,2527,10,0,27931.36
193,2525,9,0,27918.688
194,2522,10,0,27871.36
195,2525,10,0,27907.36
196,2528,10,0,27937.92
197,2539,10,0,28064.48
198,2537,10,0,28035.04
199,2532,10,0,27985.92
200,2525,10,0,27907.36
201,2528,10,0,27937.92
202,2538,10,0,28052.48
203,2528,9,0,27937.92
204,2528,10,0,27943.36
205,2526,10,0,27913.92
206,2534,10,0,28009.92
207,2531,10,0,27968.48
208,2531,10,0,27973.92
209,2530,10,0,27961.92
210,2532,9,0,27997.248
211,2526,10,0,27913.92
212,2532,10,0,27985.92
213,2534,10,0,28004.48
214,2519,10,0,27840.8
215,2531,10,0,27973.92
216,2530,10,0,27961.92
217,2541,10,0,28083.04
218,2529,10,0,27949.92
219,2539,10,0,28064.48
220,2529,10,0,27949.92
221,2539,10,0,28064.48
222,2525,10,0,27901.92
223,2523,10,0,27888.8
224,2533,11,0,27980.704
225,2535,9,0,28027.808
226,2522,10,0,27876.8
227,2532,10,0,27980.48
228,2537,10,0,28040.48
229,2541,10,0,28083.04
230,2534,10,0,28009.92
231,2530,10,0,27961.92
232,2535,10,0,28016.48
233,2527,10,0,27925.92
234,2528,10,0,27943.36
235,2535,10,0,28016.48
236,2528,10,0,27937.92
237,2541,10,0,28083.04
238,2534,10,0,28009.92
239,2535,10,0,28016.48
240,2528,10,0,27937.92
241,2541,9,0,28083.04
242,2534,10,0,28015.808
243,2537,10,0,28040.48
244,2530,10,0,27961.92
245,2534,10,0,28009.92
246,2527,10,0,27925.92
247,2531,10,0,27973.92
248,2524,10,0,27895.36
249,2534,10,0,28004.48
250,2535,10,0,28016.48
251,2534,10,0,28009.92
252,2528,10,0,27937.92
253,2534,10,0,28004.48
254,2531,10,0,27973.92
255,2533,10,0,27997.92
256,2523,10,0,27883.36
257,2529,10,0,27949.92
258,2536,10,0,28028.48
259,2529,9,0,27961.248
260,2532,10,0,27985.92
261,2533,11,0,27980.704
262,2534,10,0,28009.92
263,2531,10,0,27973.92
264,2528,10,0,27937.92
265,2530,10,0,27961.92
266,2536,10,0,28028.48
267,2519,10,0,27840.8
268,2537,10,0,28040.48
269,2528,10,0,27937.92
270,2531,10,0,27973.92
271,2535,10,0,28016.48
272,2526,10,0,27919.36
273,2518,10,0,27828.8
274,2524,10,0,27895.36
275,2524,9,0,27901.248
276,2528,9,0,27943.36
277,2542,10,0,28095.04
278,2534,10,0,28004.48
279,2527,10,0,27931.36
280,2529,10,0,27949.92
281,2519,10,0,27840.8
282,2530,10,0,27961.92
283,2530,10,0,27961.92
284,2532,10,0,27980.48
285,2527,10,0,27931.36
286,2529,10,0,27949.92
287,2522,10,0,27871.36
288,2534,10,0,28009.92
289,2534,10,0,28004.48
290,2525,10,0,27907.36
291,2538,9,0,28058.368
292,2534,10,0,28009.92
293,2531,10,0,27968.48
294,2540,10,0,28076.48
295,2531,10,0,27973.92
296,2524,10,0,27895.36
297,2533,11,0,27980.704
298,2536,10,0,28028.48
299,2532,10,0,27985.92
300,2524,10,0,27895.36
301,2532,10,0,27985.92
302,2536,10,0,28028.48
303,2057,11,0,22710.168
304,0,0,0,0
