Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
190,1974,10,0,21790.4
191,1956,10,0,21596.16
192,1955,10,0,21584.16
193,1959,10,0,21626.72
194,1966,10,0,21705.28
195,1971,10,0,21759.84
196,1967,10,0,21717.28
197,1949,10,0,21517.6
198,1953,10,0,21560.16
199,1957,10,0,21602.72
200,1959,10,0,21632.16
201,1950,10,0,21524.16
202,1961,10,0,21650.72
203,1972,10,0,21771.84
204,1963,10,0,21674.72
205,1964,9,0,21692.608
206,1946,10,0,21481.6
207,1959,10,0,21626.72
208,1946,10,0,21487.04
209,1948,10,0,21505.6
210,1952,11,0,21536.384
211,1958,10,0,21614.72
212,1944,10,0,21463.04
213,1939,10,0,21408.48
214,1954,10,0,21572.16
215,1956,10,0,21590.72
216,1961,10,0,21650.72
217,1957,10,0,21608.16
218,1961,10,0,21645.28
219,1954,10,0,21572.16
220,1958,10,0,21620.16
221,1951,9,0,21536.16
222,1955,10,0,21595.488
223,1945,10,0,21469.6
224,1951,10,0,21541.6
225,1956,10,0,21596.16
226,1962,10,0,21657.28
227,1955,10,0,21584.16
228,1947,10,0,21493.6
229,1974,10,0,21795.84
230,1953,10,0,21560.16
231,1958,10,0,21614.72
232,1940,10,0,21420.48
233,1966,10,0,21705.28
234,1959,10,0,21626.72
235,1946,10,0,21481.6
236,1947,10,0,21493.6
237,1947,9,0,21499.04
238,1963,10,0,21680.608
239,1960,10,0,21638.72
240,1957,10,0,21602.72
241,1948,10,0,21505.6
242,1955,9,0,21584.16
243,1963,10,0,21674.72
244,1953,10,0,21560.16
245,1961,10,0,21650.72
246,1961,10,0,21650.72
247,1951,10,0,21536.16
248,1953,10,0,21560.16
249,1959,10,0,21626.72
250,1957,10,0,21608.16
251,1947,10,0,21493.6
252,1953,10,0,21560.16
253,1957,10,0,21608.16
254,1958,10,0,21614.72
255,1936,9,0,21383.808
256,1944,10,0,21463.04
257,1937,10,0,21379.04
258,1964,10,0,21686.72
259,1960,11,0,21626.944
260,1953,9,0,21560.16
261,1941,10,0,21427.04
262,1955,10,0,21584.16
263,1949,10,0,21517.6
264,1950,10,0,21529.6
265,1943,10,0,21445.6
266,1948,10,0,21505.6
267,1949,10,0,21517.6
268,1948,10,0,21505.6
269,1950,10,0,21529.6
270,1955,10,0,21584.16
271,1944,10,0,21457.6
272,1938,9,0,21407.808
273,1944,10,0,21463.04
274,1952,10,0,21548.16
275,1940,10,0,21415.04
276,1949,10,0,21517.6
277,1949,10,0,21517.6
278,1961,10,0,21650.72
279,1951,10,0,21536.16
280,1953,10,0,21560.16
281,1944,10,0,21463.04
282,1945,10,0,21475.04
283,1945,10,0,21469.6
284,1945,10,0,21475.04
285,1951,10,0,21536.16
286,1937,10,0,21384.48
287,1947,10,0,21493.6
288,1942,10,0,21439.04
289,1947,10,0,21493.6
290,1945,10,0,21475.04
291,1947,9,0,21504.928
292,1943,10,0,21451.04
293,1947,10,0,21493.6
294,1954,10,0,21572.16
295,1950,10,0,21524.16
296,1937,10,0,21384.48
297,1940,10,0,21420.48
298,1941,10,0,21427.04
299,1951,10,0,21536.16
300,1949,10,0,21517.6
301,1953,10,0,21560.16
302,1956,10,0,21596.16
303,1959,7,0,21660.704
304,314,8,0,3405.736
