Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
205,10,1977,0,6.72
206,10,1975,0,6.72
207,10,1977,0,6.72
208,10,1979,0,6.72
209,10,1983,0,6.72
210,10,1985,0,6.72
211,10,1986,0,6.72
212,10,1987,0,6.72
213,10,1984,0,6.72
214,10,1977,0,6.72
215,10,1987,0,6.72
216,10,1981,0,6.72
217,9,1974,0,6.048
218,11,1978,0,6.944
219,10,1976,0,6.72
220,10,1977,0,6.72
221,10,1976,0,6.72
222,10,1975,0,6.72
223,10,1973,0,6.72
224,10,1981,0,6.72
225,10,1987,0,6.72
226,10,1981,0,6.72
227,10,1977,0,6.72
228,10,1975,0,6.72
229,10,1986,0,6.72
230,10,1971,0,6.72
231,10,1983,0,6.72
232,9,1978,0,6.048
233,10,1982,0,6.72
234,10,1984,0,6.72
235,10,1973,0,6.72
236,10,1973,0,6.72
237,10,1979,0,6.72
238,11,1977,0,6.944
239,10,1981,0,6.72
240,10,1976,0,6.72
241,10,1980,0,6.72
242,10,1976,0,6.72
243,10,1986,0,6.72
244,10,1979,0,6.72
245,10,1978,0,6.72
246,10,1980,0,6.72
247,10,1971,0,6.72
248,10,1987,0,6.72
249,10,1973,0,6.72
250,9,1974,0,6.048
251,10,1984,0,6.72
252,10,1980,0,6.72
253,10,1977,0,6.72
254,10,1972,0,6.72
255,10,1987,0,6.72
256,10,1982,0,6.72
257,10,1982,0,6.72
258,10,1980,0,6.72
259,11,1976,0,6.944
260,10,1977,0,6.72
261,10,1975,0,6.72
262,10,1983,0,6.72
263,10,1986,0,6.72
264,10,1977,0,6.72
265,10,1988,0,6.72
266,9,1985,0,6.048
267,10,1979,0,6.72
268,10,1985,0,6.72
269,10,1975,0,6.72
270,10,1980,0,6.72
271,10,1970,0,6.72
272,10,1988,0,6.72
273,10,1977,0,6.72
274,10,1980,0,6.72
275,10,1981,0,6.72
276,10,1982,0,6.72
277,10,1979,0,6.72
278,10,1982,0,6.72
279,11,1980,0,6.944
280,10,1973,0,6.72
281,10,1977,0,6.72
282,10,1974,0,6.72
283,9,1974,0,6.048
284,10,1974,0,6.72
285,10,1979,0,6.72
286,10,1976,0,6.72
287,10,1978,0,6.72
288,10,1983,0,6.72
289,10,1970,0,6.72
290,10,1981,0,6.72
291,10,1976,0,6.72
292,10,1979,0,6.72
293,10,1962,0,6.72
294,10,1984,0,6.72
295,10,1978,0,6.72
296,10,1988,0,6.72
297,10,1973,0,6.72
298,10,1987,0,6.72
299,10,1974,0,6.272
300,10,1977,0,6.72
301,10,1967,0,6.72
302,10,1971,0,6.72
303,8,1982,0,5.376
304,8,410,0,5.04
